dwc:stateProvince	dwc:countryCode	dwc:collectionID	dwc:decimalLongitude	dwc:recordedBy	idigbio:uuid	dwc:month	commonname	dwc:collectionCode	dwc:day	taxonid	dwc:decimalLatitude	dwc:occurrenceID	dwc:basisOfRecord	dwc:institutionID	dwc:institutionCode	dwc:year	dwc:scientificName	dwc:continent	dwc:catalogNumber
California			-116.6806	Winifern W. Swarth	c3a64265-5a3d-41c7-b262-3a9134ddae8c			VascularPlants		3032671	33.8145	http://ucjeps.berkeley.edu/cgi-bin/new_detail.pl?CAS144573&related=yes	PreservedSpecimen		CAS		Heuchera rubescens	north america	CAS144573
California			-118.4443	Isabel McCracken	5cb228c8-eb18-4f1d-8b57-a9cc90963a66			VascularPlants		3032671	36.7043	http://ucjeps.berkeley.edu/cgi-bin/new_detail.pl?DS148110&related=yes	PreservedSpecimen		DS		Heuchera rubescens	north america	DS148110
Nevada		512a793b-458b-4a05-a9d9-ab36d741ea8d		I. W. Clokey	51cdd786-dd33-4697-84a7-960522162d05	7			29	3032671		2df773e2-c968-4776-9c89-21634af0d352	PreservedSpecimen		MUHW	1937	Heuchera rubescens var. pachypoda	north america	MUHW031824
Utah		06bf658d-f555-4c9c-ab93-fc2d7db7086e		S Goodrich; M Stanley	115b0a32-a977-4a01-b193-20178ca5e1cf	6		UTC	23	3032671		USU:UTC:183817	PreservedSpecimen		USU	1983	Heuchera rubescens	north america	UTC00183817
Nevada		06bf658d-f555-4c9c-ab93-fc2d7db7086e		S Goodrich	1cdaba35-64b8-4139-8e3b-8d6bedab0cac	6		UTC	11	3032671		USU:UTC:152400	PreservedSpecimen		USU	1977	Heuchera rubescens	north america	UTC00152400
Nevada		06bf658d-f555-4c9c-ab93-fc2d7db7086e		Bassett Maguire	2a3bbb2f-5904-4e70-9e23-bd9c49237862	8		UTC	2	3032671		USU:UTC:104989	PreservedSpecimen		USU	1941	Heuchera rubescens	north america	UTC00104989
California		06bf658d-f555-4c9c-ab93-fc2d7db7086e		AC Sanders	2b490a5a-b495-4d11-8a27-193c20edfe9d	6		UTC	12	3032671		USU:UTC:180912	PreservedSpecimen		USU	1983	Heuchera rubescens	north america	UTC00180912
Utah		06bf658d-f555-4c9c-ab93-fc2d7db7086e		RJ Shaw	6682b1b6-8d43-4b29-b73b-9a620b955b5e	7		UTC	24	3032671		USU:UTC:184703	PreservedSpecimen		USU	1983	Heuchera rubescens	north america	UTC00184703
Utah		06bf658d-f555-4c9c-ab93-fc2d7db7086e		C McMillan	9108d1f9-dedf-4bc7-9a32-35eb3da5f365	7		UTC	17	3032671		USU:UTC:136508	PreservedSpecimen		USU	1947	Heuchera rubescens	north america	UTC00136508
Nevada		06bf658d-f555-4c9c-ab93-fc2d7db7086e		IW Clokey	daecd501-43f7-4266-86ef-6abbb321a52b	8		UTC	3	3032671		USU:UTC:31198	PreservedSpecimen		USU	1935	Heuchera rubescens	north america	UTC00031198
California				Campbell, Mrs. Marian L.	738cb1de-5407-4946-9315-25ea0e234a53	7		BOT-BC		3032671		urn:catalog:CAS:BOT-BC:425256	PreservedSpecimen		CAS	1916	Heuchera rubescens  Torr.	North America	425256
Arizona		274317fa-b413-42b6-bb9a-cfe8f2e54962		Unknown collector	a9bdad23-f1ce-4188-9e75-097819f60c28	6		Vascular Plants	12	3032671		1f48c58f-46c3-419e-99ce-70504823c7b3	PreservedSpecimen		UNM	1963	Heuchera rubescens var. versicolor	north america	
New Mexico		274317fa-b413-42b6-bb9a-cfe8f2e54962		C.R. Hutchins	8fbb45dc-6811-404b-8e45-71c1f381555a	8		Vascular Plants	21	3032671		bfb9d192-280d-42d8-b631-7523e097d2d5	PreservedSpecimen		UNM	1968	Heuchera rubescens var. versicolor	north america	
California			-118.1393	Rimo Bacigalupi and P. C. Hutchison, L. Heckard	ab1cdbd6-4ded-425f-8947-fb5c5f0b8103			VascularPlants		3032671	37.4976	6fdcbfaa-a9b1-4bfd-850e-de423f3aa88a	PreservedSpecimen		JEPS		Heuchera rubescens	north america	JEPS28222
California			-118.2340	Victor Duran	ac6c76ab-f74b-4e0e-b45f-b41012a221e4			VascularPlants		3032671	37.2929	http://ucjeps.berkeley.edu/cgi-bin/new_detail.pl?SD2116&related=yes	PreservedSpecimen		SD		Heuchera rubescens	north america	SD2116
California			-120.11122	R. L. Pendleton, F. M. Reed	bc564854-f88f-40d9-b733-3cc7271fe6d0			VascularPlants		3032671	38.86079	d3b8250c-fab9-440c-bb59-c8e48312f38f	PreservedSpecimen		UC		Heuchera rubescens var. glandulosa	north america	UC420443
Nevada				Ira W Clokey	bd9c3309-7770-431a-8693-2b529789fecd	6		KANU	29	3032671		03d8ef64-ba8b-11e3-8cfe-90b11c41863e	PreservedSpecimen	http://grbio.org/cool/iakn-125z	KU	1937	Heuchera rubescens	North America	239520
ARIZONA		17a53c97-835b-409e-8a9a-c9a7307a4965	-111.6752	L. Paulik	c760c6f7-52b7-403e-8eb5-2d6bcdade162	7			27	3032671	35.4049	17e047bd-fe66-4f0d-b832-749e0cfac7b8	PreservedSpecimen		ASC	1978	Heuchera rubescens var. versicolor	north america	42016
ARIZONA		17a53c97-835b-409e-8a9a-c9a7307a4965	-111.6221	C. Schaack	b10f4c91-b7c0-4833-a1ec-1549e7d67845	7			24	3032671	35.2593	ab26d657-eab8-4fd0-8258-ef8055d1c8d8	PreservedSpecimen		ASC	1985	Heuchera rubescens var. versicolor	north america	44751
California			-119.5747	K. K. Muller	b3455bb2-c3c9-494a-8896-9403ae56b7b2			VascularPlants		3032671	38.3126	http://ucjeps.berkeley.edu/cgi-bin/new_detail.pl?SBBG2699&related=yes	PreservedSpecimen		SBBG		Heuchera rubescens	north america	SBBG2699
California			-118.65296	Katharine Brandegee	2e63d6f4-e131-4a82-81f2-43d1d7f29887			VascularPlants		3032671	36.578323	642e626c-22fe-4745-a10f-6f84fa01d3b3	PreservedSpecimen		UC		Heuchera rubescens var. rydbergiana	north america	UC114833
California			-119.1156	M. B. Dunkle	062bac58-5e19-400c-a10c-f35095e40ce6			VascularPlants		3032671	37.6942	http://ucjeps.berkeley.edu/cgi-bin/new_detail.pl?RSA468111&related=yes	PreservedSpecimen		RSA		Heuchera rubescens	north america	RSA468111
California			-118.850433	Harold and Virginia Bailey	07464bdc-ae54-45ce-8c43-122e60ca87fe			VascularPlants		3032671	37.150572	2c033709-7d90-4c6c-b303-cf8cc81858c2	PreservedSpecimen		UC		Heuchera rubescens var. rydbergiana	north america	UC1564826
Arizona		a2e32c87-d320-4a01-bafd-a9182ae2e191	-112.661	Butterwick; Hillyard	2249014d-f698-4542-b71f-d4ba1b0b35ec	5		Plants	31	3032671	34.2506	b62df2b6-ec4b-4ce8-9496-c95c53e13768	PreservedSpecimen		ASU	1980	Heuchera rubescens var. versicolor	north america	ASU0053392
California			-115.31472	Jim Andr&eacute;	17cd19d1-bdd3-43b0-9f2b-1dfc58d61015			VascularPlants		3032671	35.28639	http://ucjeps.berkeley.edu/cgi-bin/new_detail.pl?UCR164412&related=yes	PreservedSpecimen		UCR		Heuchera rubescens var. alpicola	north america	UCR164412
California			-120.00028	Dean W. Taylor	2abe2b3b-51fa-4662-b60e-e235f574193e			VascularPlants		3032671	38.66361	http://ucjeps.berkeley.edu/cgi-bin/new_detail.pl?UCD102666&related=yes	PreservedSpecimen		UCD		Heuchera rubescens	north america	UCD102666
California			-120.3214	C. F. Sonne	0b2d31ca-4210-42cd-8fa0-7b360d4fea04			VascularPlants		3032671	39.369	61e97726-7cd4-49f4-a2b6-1e964127b633	PreservedSpecimen		JEPS		Heuchera rubescens	north america	JEPS49725
California			-119.35071	Alison Colwell, Holly Wanamaker	0cb7ea53-ec16-4292-b39f-abe1d17f62c9			VascularPlants		3032671	38.065903	0f6bec69-447e-44c9-9f2d-6e58d4352384	PreservedSpecimen		UC		Heuchera rubescens var. alpicola	north america	UC1861940
California			-123.65414	C. L. Hitchcock, J. S. Martin	84ab4445-c99a-4826-a673-e88808ebad23			VascularPlants		3032671	41.92072	60cba517-a31d-4108-9442-0e6cc2d93724	PreservedSpecimen		UC		Heuchera rubescens	north america	UC1141003
California			-118.69387	C. Darland	8a66c254-60d0-475f-b263-481e5b4dee8b			VascularPlants		3032671	36.611435	528448c3-7684-4340-bb08-4840519cd4aa	PreservedSpecimen		UC		Heuchera rubescens var. alpicola	north america	UC574911
Arizona		a2e32c87-d320-4a01-bafd-a9182ae2e191	-111.652	T. Reeves	6aabebe1-b7fb-432f-a271-fa59ce555b12	8		Plants	9	3032671	35.3419	7a4f047d-a8f2-405a-9e9c-91dc3b8da5e2	PreservedSpecimen		ASU	1976	Heuchera rubescens var. versicolor	north america	ASU0053422
California			-118.5795	Barbara L. Rice	436a5968-6346-461f-8980-7b302d5c7cb2			VascularPlants		3032671	36.4232	http://ucjeps.berkeley.edu/cgi-bin/new_detail.pl?UCD102661&related=yes	PreservedSpecimen		UCD		Heuchera rubescens	north america	UCD102661
California				G. S. Miller	49bdfec5-2edf-4c97-a70c-6d441d9bfe92	6		Botany		3032671		http://n2t.net/ark:/65665/3fe737155-2c54-4e36-b6d2-92b5664c2bb5	PreservedSpecimen	http://biocol.org/urn:lsid:biocol.org:col:34871	US	1921	Heuchera rubescens var. nana	North America	1221552
California		17f2d0fa-39a6-4465-8055-1d6fc12eeda2		Quibell, Chas. H.	c19ca649-6388-47ea-8ae4-146792380952	8			1	3032671		bc34f9a1-fe86-4a45-a6fc-c8400c20dde9	PreservedSpecimen		NCU	1955	Heuchera rubescens var. alpicola	north america	NCU00197641
California			-118.44587	J. Andr&eacute;	26f85b70-f11a-40a3-b926-f2013245f3b7			VascularPlants		3032671	37.10708	http://ucjeps.berkeley.edu/cgi-bin/new_detail.pl?GMDRC4446&related=yes	PreservedSpecimen		GMDRC		Heuchera rubescens	north america	GMDRC4446
California			-115.328733333333	J. Andr&eacute;	d3d35ded-8acc-47bb-a109-97e43fd6e971			VascularPlants		3032671	35.2510833333333	http://ucjeps.berkeley.edu/cgi-bin/new_detail.pl?GMDRC3630&related=yes	PreservedSpecimen		GMDRC		Heuchera rubescens var. alpicola	north america	GMDRC3630
Utah		17a53c97-835b-409e-8a9a-c9a7307a4965	-112.3311	M. Licher	afeec517-bfeb-42bd-bcb5-94a98eb1cb5a					3032671	37.10785	ade79d39-918b-4701-895a-7a2cbf39cefc	PreservedSpecimen		ASC		Heuchera rubescens	north america	ASC00109853
California			-118.5939	John Thomas Howell	f6cc6dac-5b9a-40f4-892a-f1505adc5c69			VascularPlants		3032671	36.4490	http://ucjeps.berkeley.edu/cgi-bin/new_detail.pl?CAS372898&related=yes	PreservedSpecimen		CAS		Heuchera rubescens	north america	CAS372898
California			-120.3285	A. A. Heller	c91393cf-0232-49c2-95c9-12c9cc724277			VascularPlants		3032671	39.3191	http://ucjeps.berkeley.edu/cgi-bin/new_detail.pl?DS249391&related=yes	PreservedSpecimen		DS		Heuchera rubescens	north america	DS249391
California			-115.8973	Annie M. Alexander, Louise Kellogg	d593c711-8596-4de0-9742-342b32f65f8f			VascularPlants		3032671	35.7681	http://ucjeps.berkeley.edu/cgi-bin/new_detail.pl?CAS309380&related=yes	PreservedSpecimen		CAS		Heuchera rubescens	north america	CAS309380
California			-115.5899	Robert F. Thorne, W. Wisura, C. Davidson, B. Prigge	25210721-236d-4c54-86ae-0c12faa2e855			VascularPlants		3032671	35.5400	http://ucjeps.berkeley.edu/cgi-bin/new_detail.pl?CAS883078&related=yes	PreservedSpecimen		CAS		Heuchera rubescens	north america	CAS883078
California			-118.5847	Ernest C. Twisselmann, Eben McMillan, Jack Zaninovich	f9877c0d-64a8-435f-bae0-89ede1bde6da			VascularPlants		3032671	36.4319	http://ucjeps.berkeley.edu/cgi-bin/new_detail.pl?CAS591397&related=yes	PreservedSpecimen		CAS		Heuchera rubescens	north america	CAS591397
California			-118.3516	John Thomas Howell	6f1ef9bf-0af5-4833-926e-1f9e1c019f12			VascularPlants		3032671	36.7252	http://ucjeps.berkeley.edu/cgi-bin/new_detail.pl?CAS343601&related=yes	PreservedSpecimen		CAS		Heuchera rubescens	north america	CAS343601
California			-116.6060	LeRoy Abrams	a188d789-aa1b-4b59-b6d7-c0dc7ee8f777			VascularPlants		3032671	32.9467	http://ucjeps.berkeley.edu/cgi-bin/new_detail.pl?DS99302&related=yes	PreservedSpecimen		DS		Heuchera rubescens	north america	DS99302
California			-120.2474	G. M. Riegel	b75d2a99-ae0c-4f13-8a44-6cc8bb540133			VascularPlants		3032671	41.3175	http://ucjeps.berkeley.edu/cgi-bin/new_detail.pl?HSC80724&related=yes	PreservedSpecimen		HSC		Heuchera rubescens	north america	HSC80724
California			-120.3275	A. A. Heller	b9f03f66-c5a3-4922-95fa-a263b5fef68a			VascularPlants		3032671	39.3192	http://ucjeps.berkeley.edu/cgi-bin/new_detail.pl?LA208922&related=yes	PreservedSpecimen		LA		Heuchera rubescens	north america	LA208922
California			-118.65296	Katharine Brandegee	f1672683-7234-4135-a0fa-7e37cce65501			VascularPlants		3032671	36.578323	a0cc19b0-684a-466b-b8ee-67ded67fff32	PreservedSpecimen		UC		Heuchera rubescens var. rydbergiana	north america	UC114829
California			-117.99611	Naomi Fraga, M. P. Griffith	e7d65a45-1486-4b8d-8b8b-b05cf3c8e6af			VascularPlants		3032671	35.73831	http://ucjeps.berkeley.edu/cgi-bin/new_detail.pl?UCR196512&related=yes	PreservedSpecimen		UCR		Heuchera rubescens var. alpicola	north america	UCR196512
California			-118.533966	Charlotte N. Smith	d7df7199-b7d5-4cd9-8b84-be33f73ffe66			VascularPlants		3032671	35.8809	9a71ebd3-3643-434b-bdf2-a0a9cc5a2dfd	PreservedSpecimen		JEPS		Heuchera rubescens	north america	JEPS39606
California			-116.8450	Marie Beisel	dee97868-e039-4db0-9e99-9cc3f1de4d66			VascularPlants		3032671	34.1273	http://ucjeps.berkeley.edu/cgi-bin/new_detail.pl?RSA734880&related=yes	PreservedSpecimen		RSA		Heuchera rubescens	north america	RSA734880
Idaho		http://biocol.org/urn:lsid:biocol.org:col:15556	0	R. D. Bratz	c56d706f-1f1e-4e12-8d80-ca9738685a8d	5		NY	18	3032671	0	72d2c1db-66fe-4084-a178-b7ad8f8a0c8f	PreservedSpecimen	http://biocol.org/urn:lsid:biocol.org:col:15556	NY	1959	Heuchera rubescens Torr. var. rubescens	North America	783318
Idaho		http://biocol.org/urn:lsid:biocol.org:col:15556	0	L. A. Howell	29f1f1c0-7739-4636-8949-0b6d99d06399	7		NY	2	3032671	0	1cf24380-e9c8-4f0e-a0f7-a30c9ffe798c	PreservedSpecimen	http://biocol.org/urn:lsid:biocol.org:col:15556	NY	1976	Heuchera rubescens Torr. var. rubescens	North America	783314
Arizona		a2e32c87-d320-4a01-bafd-a9182ae2e191	-109.553	M. Jacle	a126d5a7-a8c6-4c72-b341-1487996d01bb	7		Plants	29	3032671	33.9017	9b30b3e0-54f5-4207-bfa8-59de05594dfc	PreservedSpecimen		ASU	1980	Heuchera rubescens var. versicolor	north america	ASU0053390
Arizona		a2e32c87-d320-4a01-bafd-a9182ae2e191	-110.904	G. J. Imdorf; J. P. Rebman	a52f3a43-c8a4-4d4f-8517-3c62ad23dfbe	8		Plants	29	3032671	33.8482	ec7eabae-3ee5-4490-a623-e3084ed0b3b9	PreservedSpecimen		ASU	1992	Heuchera rubescens var. versicolor	north america	ASU0053367
Arizona		a2e32c87-d320-4a01-bafd-a9182ae2e191	-110.854	L. R. Landrum; A. Henry, A. Mejia	9449973f-ff49-4299-83be-c6121e760591	8		Plants	19	3032671	33.3178	b454542d-523c-45fe-ba1e-98e99501c431	PreservedSpecimen		ASU	1999	Heuchera rubescens var. versicolor	north america	ASU0053383
Arizona		edb9860c-c481-4d19-88cc-224a536ebcd4	-111.389346	Wendy Hodgson; Richard Delamater	eda6058b-63dd-42b0-a0ab-b10d710bf469					3032671	34.115277	9def3ad9-50bd-4c55-9ccd-b81e012e41d2	PreservedSpecimen		DES		Heuchera rubescens var. versicolor	north america	DES00028402
Nevada		e17877f2-e68c-45be-aea2-7aaa09fce8be	-115.473509	B. Maguire	3eb1a38d-528c-4b13-9a2f-780f567c5bb2	5		V	3	3032671	36.065272	1c558554-c4f6-4960-a84a-53783aa6178d	PreservedSpecimen		RENO	1939	Heuchera rubescens	north america	36555
Arizona		edb9860c-c481-4d19-88cc-224a536ebcd4	-109.492808	G. Rink	336d5143-00d5-4f12-81e1-f7c6f483b7fd	6			26	3032671	33.966316	f3266b2d-adcb-46f0-a969-f2a6c82a3455	PreservedSpecimen		DES	2010	Heuchera rubescens var. versicolor	north america	DES00066180
Chihuahua		edb9860c-c481-4d19-88cc-224a536ebcd4	-108.696111	Howard Scott Gentry	0e5c4f85-4b49-4d37-af46-09ea7fee44fa	4			17	3032671	27.581389	12e54e8f-3d0d-467a-82ee-70db2fd4f276	PreservedSpecimen		DES	1948	Heuchera rubescens	north america	DES00019521
Nevada		06bf658d-f555-4c9c-ab93-fc2d7db7086e		H Mozingo	18844920-57b2-41f8-a8a0-f8160959d241	6		UTC	5	3032671		USU:UTC:154250	PreservedSpecimen		USU	1972	Heuchera rubescens	north america	UTC00154250
Utah		06bf658d-f555-4c9c-ab93-fc2d7db7086e		Bassett Maguire; RJ Becraft	76697fbf-97e4-4627-b39a-2bbc14ee0c16	6		UTC	20	3032671		USU:UTC:7176	PreservedSpecimen		USU	1933	Heuchera rubescens	north america	UTC00007176
California		06bf658d-f555-4c9c-ab93-fc2d7db7086e		Annie M. Alexander; L Kellogg	40f11968-f6c8-4ab1-bf4c-603afd97bda0	7		UTC	3	3032671		USU:UTC:65845	PreservedSpecimen		USU	1942	Heuchera rubescens	north america	UTC00065845
Utah		06bf658d-f555-4c9c-ab93-fc2d7db7086e		ME Lewis	82e65e89-fb63-4cba-8d1f-30df4c2dc04e	7		UTC	1	3032671		USU:UTC:151791	PreservedSpecimen		USU	1977	Heuchera rubescens	north america	UTC00151791
Idaho		06bf658d-f555-4c9c-ab93-fc2d7db7086e		B Neely	05b808d7-71c7-4ccb-b08c-48f6d95ecdc1	7		UTC	7	3032671		USU:UTC:173960	PreservedSpecimen		USU	1981	Heuchera rubescens	north america	UTC00173960
California		06bf658d-f555-4c9c-ab93-fc2d7db7086e		IL Wiggins; RC Rollins	0e0b2a96-d9cd-48d2-95d3-749de51321e3	8		UTC	2	3032671		USU:UTC:70020	PreservedSpecimen		USU	1945	Heuchera rubescens	north america	UTC00070020
Arizona		a2e32c87-d320-4a01-bafd-a9182ae2e191	-113.912	C. T. Mason; A. Phillips, B. Phillips, R.L. Gilbertson	8f5a9fa5-485e-43cb-ad39-683cb1a01a07	6		Plants	2	3032671	34.9681	0775c242-409e-477e-9889-2595a5f75d9d	PreservedSpecimen		ASU	1972	Heuchera rubescens var. versicolor	north america	ASU0053300
California			-117.0892	J. M. Tucker, W. R. Hildreth	9c4cca9e-2d36-4bdc-b7ba-2af66533fe63			VascularPlants		3032671	36.1752	http://ucjeps.berkeley.edu/cgi-bin/new_detail.pl?UCD102672&related=yes	PreservedSpecimen		UCD		Heuchera rubescens	north america	UCD102672
Arizona		a2e32c87-d320-4a01-bafd-a9182ae2e191	-111.621	David J. Keil; Tim Reeves	85df1bee-9ba0-4a75-8977-963bb8bb047c	7		Plants	15	3032671	35.261	108e4fa0-9290-4d4c-87d4-c64ec63758fb	PreservedSpecimen		ASU	1976	Heuchera rubescens var. versicolor	north america	ASU0053375
Nevada				Arnold Tiehm	b91291c9-fc26-49c2-8cb3-3ab4eff249ab	5		KANU	8	3032671		0cf2c401-ba8b-11e3-8cfe-90b11c41863e	PreservedSpecimen	http://grbio.org/cool/iakn-125z	KU	1987	Heuchera rubescens	North America	239519
California			-118.5487	Albert J. Perkins	c589dce3-fae8-4d6d-957e-9e6a2b791dc8			VascularPlants		3032671	36.8134	http://ucjeps.berkeley.edu/cgi-bin/new_detail.pl?RSA468109&related=yes	PreservedSpecimen		RSA		Heuchera rubescens	north america	RSA468109
California			-120.09205	L. R. Abrams	c8465401-2e19-4045-9802-6ae0a7fc5f4b			VascularPlants		3032671	38.87748	855f91d6-2a69-4cbd-a8a7-1cd220c3742d	PreservedSpecimen		UC		Heuchera rubescens var. glandulosa	north america	UC463366
California			-119.1871	Tim Messick	f819c64b-7449-4855-b0e2-dfcc6cead5af			VascularPlants		3032671	38.3705	http://ucjeps.berkeley.edu/cgi-bin/new_detail.pl?HSC77534&related=yes	PreservedSpecimen		HSC		Heuchera rubescens	north america	HSC77534
California			-118.5771	Barbara L. Rice	f37caf87-08e4-48df-87a8-b97f152c2a5e			VascularPlants		3032671	36.4167	http://ucjeps.berkeley.edu/cgi-bin/new_detail.pl?UCD102660&related=yes	PreservedSpecimen		UCD		Heuchera rubescens	north america	UCD102660
California			-116.85	Scott D. White	dbf6de52-99d2-4348-9778-9458655a4d9b			VascularPlants		3032671	34.1666666666667	http://ucjeps.berkeley.edu/cgi-bin/new_detail.pl?RSA655037&related=yes	PreservedSpecimen		RSA		Heuchera rubescens var. versicolor	north america	RSA655037
Arizona				M. Theroux,   et al.	dbfc9397-64e5-4fd0-9002-36bc710e0eb2		pink alumroot	Herb		3032671		urn:uuid:aef22878-0fe7-11e3-80ec-0050569e004a	PreservedSpecimen	urn:lsid:biocol.org:col:15754	VSC		Heuchera rubescens var. versicolor	North America	VSC0037511
Arizona		a2e32c87-d320-4a01-bafd-a9182ae2e191	-111.682	D. J. Pinkava; T.H. Lindsay, R.K. Brown, L.A. McGill	ef14d666-239a-44cb-bed9-3d9d62041528	7		Plants	9	3032671	35.3375	faa32fb9-1e4a-463f-956f-6ecfb816c42b	PreservedSpecimen		ASU	1973	Heuchera rubescens var. versicolor	north america	ASU0053330
California			-119.1876	W. L. Jepson	684c154a-4c00-4914-a63f-703c16f91649			VascularPlants		3032671	37.8657	8fac8f50-4f8f-4a53-9577-4f99de10f490	PreservedSpecimen		JEPS		Heuchera rubescens	north america	JEPS49735
California			-120.5469	Lyman Benson	68bd24bd-9e9a-41ea-98ab-a3156309f119			VascularPlants		3032671	39.3017	http://ucjeps.berkeley.edu/cgi-bin/new_detail.pl?POM274437&related=yes	PreservedSpecimen		POM		Heuchera rubescens var. glandulosa	north america	POM274437
California			-118.69471	Ralph Hopping	6081ed8e-9156-4b8e-99af-a341374271e2			VascularPlants		3032671	36.643333	43522b43-b894-455f-9bb0-72d81795d8e1	PreservedSpecimen		JEPS		Heuchera rubescens	north america	JEPS49749
Arizona		a2e32c87-d320-4a01-bafd-a9182ae2e191	-109.861	Karen Reichhardt; Peter Warren	03d4000f-806b-4468-bb0d-6af01905f987	8		Plants	6	3032671	32.6955	b6b391f8-c641-419f-a104-5357134f63c7	PreservedSpecimen		ASU	1985	Heuchera rubescens var. versicolor	north america	ASU0053436
ARIZONA		17a53c97-835b-409e-8a9a-c9a7307a4965	-111.389346	W. Hodgson; R. Delamater	55ddf288-51c7-4be3-a124-4784e3db0853	8			28	3032671	34.115277	91d442d7-a583-4750-a060-93f7262fbab3	PreservedSpecimen		ASC	1984	Heuchera rubescens var. versicolor	north america	56952
California			-118.0681	Annie M. Alexander, Louise Kellogg	542ba0b9-881d-4b30-9356-d9f2362124ed			VascularPlants		3032671	36.2369	2b9c5946-8b6e-4ea1-922e-7d8b0a701125	PreservedSpecimen		UC		Heuchera rubescens	north america	UC694336
California			-118.0415	Barbara Ertter, Robert Holland, Virginia Dains	441de6d7-6f6d-4dc7-9822-0b0dbba7dbd9			VascularPlants		3032671	35.8313	http://ucjeps.berkeley.edu/cgi-bin/new_detail.pl?RSA759803&related=yes	PreservedSpecimen		RSA		Heuchera rubescens	north america	RSA759803
ARIZONA		17a53c97-835b-409e-8a9a-c9a7307a4965	-111.8759	K. Christie	5b927d9e-2767-4e59-94e9-fe8608b4e163	9			19	3032671	35.52708	8db24d5a-b446-430a-a3ad-fdb8b8d79200	PreservedSpecimen		ASC	2005	Heuchera rubescens var. rubescens	north america	85440
California			-118.8724	Jack Major, Samuel A. Bamberg	0e2f621b-1bb4-406f-9e5f-b040e0edf366			VascularPlants		3032671	37.5557	http://ucjeps.berkeley.edu/cgi-bin/new_detail.pl?UCD102656&related=yes	PreservedSpecimen		UCD		Heuchera rubescens	north america	UCD102656
California			-119.85073	Robert F. Hoover	11e3fa84-baf0-4e33-b37e-1fe21c7876df			VascularPlants		3032671	38.353058	9f96406f-8307-4b22-8fb9-7de020635fbb	PreservedSpecimen		UC		Heuchera rubescens var. glandulosa	north america	UC764888
Arizona		a2e32c87-d320-4a01-bafd-a9182ae2e191	-110.786	Marc A. Baker; with Christine Moscato	2bff97a3-89d4-4ffa-810d-8124b597a23d	9		Plants	11	3032671	33.4543	beddd2ef-1f73-4d12-a0d5-f6ae97c87409	PreservedSpecimen		ASU	2003	Heuchera rubescens var. versicolor	north america	ASU0053384
