species, decimallongitude, decimallatitude
Mitella_pentandra,-135.16,59.61
Mitella_pentandra,-143.09,60.25
Mitella_pentandra,-121.8155,46.7483
Mitella_pentandra,-119.34862,38.07288
Mitella_pentandra,-119.58805,38.16996
Mitella_pentandra,-120.120051,39.01628424
Mitella_pentandra,-120.2432,39.4325
Mitella_pentandra,-105.75777,39.82972
Mitella_pentandra,-120.3209,41.6098
Mitella_pentandra,-120.57972,47.20361
Mitella_pentandra,-123.74556,47.48889
Mitella_pentandra,-132.05,52.91667
Mitella_pentandra,-113.73225,46.51036
Mitella_pentandra,-121.75167,49.02028
Mitella_pentandra,-117.45,51.28333
Mitella_pentandra,-117.8,49.06667
Mitella_pentandra,-120.5,49.45
Mitella_pentandra,-123.3821,45.5453
Mitella_pentandra,-121.492,45.3957
Mitella_pentandra,-121.7408,45.3011
Mitella_pentandra,-120.3722,44.3545
Mitella_pentandra,-113.445,41.88
Mitella_pentandra,-111.6378,40.5886
Mitella_pentandra,-114.01667,49.08333
Mitella_pentandra,-122.83333,49.38333
Mitella_pentandra,-118.05,52.68333
Mitella_pentandra,-121.82667,44.495
Mitella_pentandra,-136.11,59.28
Mitella_pentandra,-110.88,40.71
Mitella_pentandra,-112.63278,42.11833
Mitella_pentandra,-110.25,40.7
Mitella_pentandra,-120.22,41.89
Mitella_pentandra,-120.1966,41.9739
Mitella_pentandra,-120.30944,41.59722
Mitella_pentandra,-121.4658878,40.11240304
Mitella_pentandra,-134.275,58.28167
Mitella_pentandra,-149.3,61.83
Mitella_pentandra,-150.96,62.65
Mitella_pentandra,-106.12954,40.20425
Mitella_pentandra,-114.08333,49.06667
Mitella_pentandra,-114.05,49.01667
Mitella_pentandra,-114.03333,49.13333
Mitella_pentandra,-125.31667,49.68333
Mitella_pentandra,-123.75,51.16667
Mitella_pentandra,-120.71667,49.06667
Mitella_pentandra,-121.56667,50.23333
Mitella_pentandra,-119.95,53.91667
Mitella_pentandra,-114.8278,49.9986
Mitella_pentandra,-117.37495,45.25052
Mitella_pentandra,-123.83333,47.91667
Mitella_pentandra,-120.04792,48.61057
Mitella_pentandra,-111.25313,43.12775
Mitella_pentandra,-122.1581,44.3958
Mitella_pentandra,-117.4237,45.3712
Mitella_pentandra,-106.1301,40.1658
Mitella_stauropetala,-111.55267,42.35467
Mitella_stauropetala,-115.30654,46.05175
Mitella_stauropetala,-117.13139,46.06261
Mitella_stauropetala,-118.2308,45.7422
Mitella_stauropetala,-116.7461,45.4976
Mitella_stauropetala,-116.70179,45.05444
Mitella_stauropetala,-110.35,39.65
Mitella_stauropetala,-111.8725,43.28583
Mitella_stauropetala,-110.65611,43.26667
Mitella_stauropetala,-111.19972,42.67306
Mitella_stauropetala,-111.2,39.69
Mitella_stauropetala,-111.71,40.44
Mitella_stauropetala,-117.21111,47.55611
Mitella_stauropetala,-120.1167,44.3764
Mitella_stauropetala,-105.58722,40.07227
Mitella_stauropetala,-113.11,42.14
Mitella_stauropetala,-110.85,42.63
Mitella_stauropetala,-107.2969,39.7742
Mitella_stauropetala,-117.2971,45.0872
Mitella_stauropetala,-116.7659,45.2269
Mitella_stauropetala,-120.67722,47.58472
Mitella_stauropetala,-116.64924,46.94203
Mitella_stauropetala,-116.64924,46.94203
Mitella_stauropetala,-106.94544,38.98604
Mitella_stauropetala,-118.1146,45.492
Mitella_stauropetala,-116.99917,46.7325
Mitella_stauropetala,-116.90305,48.20017
Mitella_stauropetala,-116.90846,46.76077
Mitella_stauropetala,-107.05901,39.02947
Mitella_stauropetala,-118.5003,45.5003
Mitella_stauropetala,-118.026,45.6573
Mitella_stauropetala,-116.5916,45.4347
Mitella_stauropetala,-118.02583,45.65722
Mitella_stauropetala,-116.57083,47.03167
Mitella_stauropetala,-118.02583,45.65722
Mitella_stauropetala,-115.49093,46.23071
Mitella_stauropetala,-120.01528,47.84111
Mitella_stauropetala,-118.3617,45.1316
Mitella_stauropetala,-109.47,37.85
Mitella_stauropetala,-110.76033,43.72449
Mitella_stauropetala,-116.29929,46.79603
Mitella_stauropetala,-107.13324,38.86515
Mitella_stauropetala,-116.8875,47.33528
Mitella_stauropetala,-111.65,41.88
Mitella_stauropetala,-116.57083,47.03167
Mitella_stauropetala,-117.425,47.65889
Mitella_stauropetala,-117.86667,46.08333
Mitella_stauropetala,-106.6098,40.7487
Mitella_stauropetala,-117.4417,45.2422
Mitella_stauropetala,-111.64,40.43
Mitella_stauropetala,-111.62,40.59
Mitella_stauropetala,-111.33,39.53
Mitella_stauropetala,-118.1075,45.77361
Mitella_stauropetala,-117.3021,45.33
Mitella_stauropetala,-111.458,41.40183
Mitella_stauropetala,-111.91,43.29
Mitella_stauropetala,-116.65667,46.14806
Mitella_stauropetala,-120.56581,47.37864
Mitella_stauropetala,-117.3021,45.3146
Mitella_stauropetala,-105.8704,40.4778
Mitella_stauropetala,-112.7,42.47
Mitella_stauropetala,-112.58,40.5
Mitella_stauropetala,-117.9164,45.7481
Mitella_stauropetala,-117.12917,48.81028
Mitella_stauropetala,-116.72472,47.675
Mitella_stauropetala,-116.17889,46.78361
Mitella_stauropetala,-116.76861,46.72246
Mitella_stauropetala,-111.50878,42.64172
Mitella_stauropetala,-106.28441,39.77343
Mitella_stauropetala,-112.21,39.29
Mitella_stauropetala,-117.4051,45.2898
Mitella_stauropetala,-111.25,39.55
Mitella_stauropetala,-111.32,42.9
Mitella_stauropetala,-112.68,42.45
Mitella_stauropetala,-111.19972,42.67306
Mitella_stauropetala,-117.3847,45.2608
Mitella_stauropetala,-117.425,47.65889
Mitella_stauropetala,-116.31444,45.42222
Mitella_stauropetala,-115.33333,46.03528
Mitella_stauropetala,-115.50098,47.1766
Mitella_stauropetala,-117.4237,45.3712
Mitella_stauropetala,-112.66,42.5
Mitella_stauropetala,-111.11,40.28
Mitella_stauropetala,-108.0293,38.197
Mitella_stauropetala,-118.257,44.7876
Mitella_stauropetala,-117.13139,46.135
Mitella_stauropetala,-111.21,42.97
Mitella_stauropetala,-107.05901,39.02947
Mitella_stauropetala,-111.945,41.44306
Mitella_stauropetala,-116.92449,46.78366
Mitella_stauropetala,-117.54472,46.22028
Mitella_stauropetala,-105.9113,40.6419
Mitella_stauropetala,-116.99917,46.7325
Mitella_stauropetala,-105.8773,39.9106
Mitella_stauropetala,-112.58364,40.49851
Mitella_stauropetala,-105.7047,40.1392
Mitella_stauropetala,-115.96253,47.24277
Mitella_stauropetala,-118.9413,44.3426
Mitella_stauropetala,-106.66917,39.49722
Mitella_stauropetala,-111.14,42.79
Mitella_stauropetala,-110.89,40.53
Mitella_stauropetala,-111.25736,42.97009
Mitella_stauropetala,-117.4107,45.2881
Mitella_stauropetala,-106.4927,37.0746
Mitella_stauropetala,-106.94559,38.98127
Mitella_stauropetala,-111.23,43.2
Mitella_stauropetala,-120.3422,44.0528
Mitella_stauropetala,-116.835,45.7581
Mitella_stauropetala,-111.17361,42.56139
Mitella_stauropetala,-115.49093,46.23071
Mitella_stauropetala,-116.0524,47.536
Mitella_stauropetala,-107.54923,38.09973
Mitella_stauropetala,-106.4278,37.0864
Mitella_stauropetala,-106.6098,40.7487
Mitella_stauropetala,-117.69472,46.18111
Mitella_stauropetala,-116.3489,45.34206
Mitella_stauropetala,-117.4417,45.2422
Mitella_stauropetala,-110.65,43.26
Mitella_stauropetala,-111.17361,42.56139
Mitella_stauropetala,-117.4286,45.4875
Mitella_stauropetala,-117.58167,46.20833
Mitella_stauropetala,-106.6226,37.2815
Mitella_stauropetala,-111.04,40.32
Mitella_stauropetala,-106.1301,40.3396
Mitella_stauropetala,-120.55833,47.24361
Mitella_stauropetala,-111.71,41.79
Mitella_stauropetala,-116.92449,46.78366
Mitella_stauropetala,-117.425,47.65889
Mitella_stauropetala,-118.0174,45.6254
Mitella_stauropetala,-105.6114,39.8995
Mitella_stauropetala,-105.90106,40.4781
Mitella_stauropetala,-117.4892,45.246
Mitella_stauropetala,-116.25417,46.47944
Mitella_stauropetala,-111.27417,43.23611
Mitella_stauropetala,-116.5132,45.6307
Mitella_stauropetala,-117.3172,45.2347
Mitella_stauropetala,-106.6374,39.4223
Mitella_stauropetala,-107.02992,39.00947
Mitella_stauropetala,-105.8489,40.6335
Mitella_stauropetala,-117.41075,45.28815
Mitella_stauropetala,-115.83972,47.69333
Mitella_stauropetala,-105.68426,40.60203
Mitella_stauropetala,-106.3611,37.1297
Mitella_stauropetala,-116.90305,48.20017
Mitella_stauropetala,-105.63459,39.96081
Mitella_stauropetala,-111.6,40.56
Mitella_stauropetala,-112.26,42.35
Mitella_stauropetala,-119.0681,44.5513
Mitella_stylosa,134.541,35.0587
Mitella_stylosa,136.27,33.9734
Mitella_stylosa,134.3,33.9667
Mitella_stylosa,132.547,35.1726
Mitella_stylosa,139.107,35.8507
Mitella_stylosa,136.14,33.9133
Mitella_stylosa,132.471,34.928
Mitella_stylosa,135.883,33.6808
Mitella_stylosa,132.877,34.8018
Mitella_stylosa,137.701,35.4304
Mitella_stylosa,133.406,33.7958
Mitella_stylosa,133.056,33.3625
Mitella_stylosa,132.45,35.1151
Mitella_stylosa,133.056,33.4958
Mitella_stylosa,136.025,33.9738
Mitella_stylosa,136.245,34.0175
Mitella_stylosa,130.249567,33.470483
Mitella_stylosa,131.288611,34.352778
Mitella_stylosa,132.226972,34.474833
Mitella_stylosa,132.450363,35.115083
Mitella_stylosa,132.471255,34.927985
Mitella_stylosa,132.547183,35.172576
Mitella_stylosa,132.87681,34.801842
Mitella_stylosa,132.9333333,33.28333333
Mitella_stylosa,132.95,33.3
Mitella_stylosa,133,33.5
Mitella_stylosa,133.05625,33.3625
Mitella_stylosa,133.05625,33.49583333
Mitella_stylosa,133.1,33.6
Mitella_stylosa,133.1,33.53333333
Mitella_stylosa,133.2,33.6
Mitella_stylosa,133.2,33.6
Mitella_stylosa,133.2,33.6
Mitella_stylosa,133.2,33.6
Mitella_stylosa,133.2,33.6
Mitella_stylosa,133.2,33.6
Mitella_stylosa,133.2,33.5
Mitella_stylosa,133.2,33.5
Mitella_stylosa,133.2,33.5
Mitella_stylosa,133.2,33.5
Mitella_stylosa,133.2,33.5
Mitella_stylosa,133.2,33.5
Mitella_stylosa,133.2,33.5
Mitella_stylosa,133.2,33.5
Mitella_stylosa,133.2,33.6
Mitella_stylosa,133.2833333,33.8
Mitella_stylosa,133.302719,33.610103
Mitella_stylosa,133.302719,33.610103
Mitella_stylosa,133.302719,33.610103
Mitella_stylosa,133.302719,33.610103
Mitella_stylosa,133.302719,33.610103
Mitella_stylosa,133.4,33.9
Mitella_stylosa,133.40625,33.79583333
Mitella_stylosa,133.4166667,33.75
Mitella_stylosa,133.4333333,33.66666667
Mitella_stylosa,133.4833333,33.83333333
Mitella_stylosa,133.5,33.7
Mitella_stylosa,133.5,33.7
Mitella_stylosa,133.5,33.7
Mitella_stylosa,133.5,33.7
Mitella_stylosa,133.5,33.7
Mitella_stylosa,133.5166667,33.83333333
Mitella_stylosa,133.5333333,33.73333333
Mitella_stylosa,133.5333333,33.75
Mitella_stylosa,133.5833333,33.85
Mitella_stylosa,133.7,34
Mitella_stylosa,133.760785,34.053692
Mitella_stylosa,133.7666667,33.8
Mitella_stylosa,133.81803,33.893688
Mitella_stylosa,133.8333333,33.81666667
Mitella_stylosa,133.865996,33.992229
Mitella_stylosa,133.8666667,33.65
Mitella_stylosa,133.8666667,33.68333333
Mitella_stylosa,133.895299,33.936931
Mitella_stylosa,133.992482,34.024199
Mitella_stylosa,133.992482,34.024199
Mitella_stylosa,133.992482,34.024199
Mitella_stylosa,133.999759,33.990508
Mitella_stylosa,133.999759,33.990508
Mitella_stylosa,133.999759,33.990508
Mitella_stylosa,133.999759,33.990508
Mitella_stylosa,134,33.8
Mitella_stylosa,134.0034,33.918102
Mitella_stylosa,134.0333333,33.76666667
Mitella_stylosa,134.073727,33.896328
Mitella_stylosa,134.073727,33.896328
Mitella_stylosa,134.080531,33.973733
Mitella_stylosa,134.080531,33.973733
Mitella_stylosa,134.1,34.1
Mitella_stylosa,134.1,34
Mitella_stylosa,134.102973,34.082194
Mitella_stylosa,134.195991,34.017258
Mitella_stylosa,134.195991,34.017258
Mitella_stylosa,134.195991,34.017258
Mitella_stylosa,134.195991,34.017258
Mitella_stylosa,134.195991,34.017258
Mitella_stylosa,134.195991,34.017258
Mitella_stylosa,134.195991,34.017258
Mitella_stylosa,134.195991,34.017258
Mitella_stylosa,134.195991,34.017258
Mitella_stylosa,134.195991,34.017258
Mitella_stylosa,134.195991,34.017258
Mitella_stylosa,134.2,34.2
Mitella_stylosa,134.229961,33.972041
Mitella_stylosa,134.229961,33.972041
Mitella_stylosa,134.270128,33.815426
Mitella_stylosa,134.303982,33.982097
Mitella_stylosa,134.335491,33.950377
Mitella_stylosa,134.335491,33.950377
Mitella_stylosa,134.351758,33.875863
Mitella_stylosa,134.359176,33.826259
Mitella_stylosa,134.373447,34.056506
Mitella_stylosa,134.541461,35.058671
Mitella_stylosa,135.882561,33.680795
Mitella_stylosa,136.024785,33.973812
Mitella_stylosa,136.140157,33.913321
Mitella_stylosa,136.244586,34.017512
Mitella_stylosa,136.269946,33.973397
Mitella_stylosa,136.3,35.2
Mitella_stylosa,136.3,35.2
Mitella_stylosa,136.3,35.2
Mitella_stylosa,136.3,35.3
Mitella_stylosa,136.3,35.2
Mitella_stylosa,136.4,35.2
Mitella_stylosa,136.4,35.4
Mitella_stylosa,136.4,35.5
Mitella_stylosa,136.4,35.1
Mitella_stylosa,136.4,35.1
Mitella_stylosa,136.4,35.1
Mitella_stylosa,136.4,35.1
Mitella_stylosa,136.4,35.1
Mitella_stylosa,136.4,35.1
Mitella_stylosa,136.4,35.1
Mitella_stylosa,136.4,35.1
Mitella_stylosa,136.4,35.1
Mitella_stylosa,136.4,35.1
Mitella_stylosa,136.4,35.1
Mitella_stylosa,136.4,35.1
Mitella_stylosa,136.4,35.1
Mitella_stylosa,136.4,35.1
Mitella_stylosa,136.4,35.1
Mitella_stylosa,136.4,35.1
Mitella_stylosa,136.4,35.4
Mitella_stylosa,136.4,35.4
Mitella_stylosa,136.4,35.5
Mitella_stylosa,136.4,35.5
Mitella_stylosa,136.4,35.3
Mitella_stylosa,136.4,35.4
Mitella_stylosa,136.4,35.5
Mitella_stylosa,136.481111,35.006389
Mitella_stylosa,136.6,35.3
Mitella_stylosa,136.6,35.3
Mitella_stylosa,136.6,35.3
Mitella_stylosa,136.6,35.3
Mitella_stylosa,136.6,35.3
Mitella_stylosa,137.701404,35.430365
Mitella_stylosa,139.106822,35.850703
Peltoboykinia_tellimoides,133.167088,33.574746
Peltoboykinia_tellimoides,133.129798,33.561022
Peltoboykinia_tellimoides,134.243998,33.818001
Peltoboykinia_tellimoides,130.533547,32.181851
Peltoboykinia_tellimoides,130.533547,32.181851
Peltoboykinia_tellimoides,133.1,33.5
Peltoboykinia_tellimoides,133.2,33.5
Peltoboykinia_tellimoides,131.196377,32.683022
Peltoboykinia_tellimoides,133.130267,33.561377
Peltoboykinia_tellimoides,133.130267,33.561377
Peltoboykinia_tellimoides,133.024787,33.392859
Peltoboykinia_tellimoides,133.024787,33.392859
Peltoboykinia_tellimoides,133.024787,33.392859
Peltoboykinia_tellimoides,133.024787,33.392859
Peltoboykinia_tellimoides,133.024787,33.392859
Peltoboykinia_tellimoides,133.024787,33.392859
Peltoboykinia_tellimoides,133.024787,33.392859
Peltoboykinia_tellimoides,133.024787,33.392859
Peltoboykinia_tellimoides,133.024787,33.392859
Peltoboykinia_tellimoides,131.159216,32.614194
Peltoboykinia_tellimoides,131.159216,32.614194
Peltoboykinia_tellimoides,131.159216,32.614194
Peltoboykinia_tellimoides,131.159216,32.614194
Peltoboykinia_tellimoides,131.2,33.0
Peltoboykinia_tellimoides,133.034607,33.68896
Peltoboykinia_tellimoides,131.348362,32.733172
Peltoboykinia_tellimoides,131.328315,33.056648
Peltoboykinia_tellimoides,131.239999,33.081666
Peltoboykinia_tellimoides,133.883333,33.65
Peltoboykinia_tellimoides,133.024913,33.393097
Peltoboykinia_tellimoides,131.385923,32.491486
Peltoboykinia_tellimoides,131.240011,33.081668
Telesonix_jamesii,-105.422,35.744
Telesonix_jamesii,-104.9563,38.7421
Telesonix_jamesii,-105.0724,38.7689
Telesonix_jamesii,-104.99266,38.77233
Telesonix_jamesii,-104.9883,38.7742
Telesonix_jamesii,-105.0817,38.78
Telesonix_jamesii,-105.053463,38.791159
Telesonix_jamesii,-105.027433,38.806062
Telesonix_jamesii,-105.0207,38.8155
Telesonix_jamesii,-105.016483,38.817096
Telesonix_jamesii,-104.997892,38.820837
Telesonix_jamesii,-105.039927,38.824154
Telesonix_jamesii,-105.029378,38.829781
Telesonix_jamesii,-105.043186,38.838555
Telesonix_jamesii,-105.00951,38.85165
Telesonix_jamesii,-105.492049,39.277439
Telesonix_jamesii,-105.379,39.5117
Telesonix_jamesii,-105.379,39.5262
Telesonix_jamesii,-105.707731,40.331276
Telesonix_jamesii,-105.502537,40.408144
Telesonix_jamesii,-105.502414,40.409081
Telesonix_jamesii,-105.04319,38.83856
Telesonix_jamesii,-105.50254,40.40814
Telesonix_jamesii,-105.05346,38.79116
Telesonix_jamesii,-107.849,44.9611
Telesonix_jamesii,-105.70773,40.33128
Telesonix_jamesii,-104.9563,38.7421
Telesonix_jamesii,-104.9883,38.7742
Telesonix_jamesii,-105.49205,39.27744
Telesonix_jamesii,-104.99789,38.82084
Telesonix_jamesii,-110.46455,45.47994
Telesonix_jamesii,-105.01648,38.8171
Telesonix_jamesii,-105.02938,38.82978
Telesonix_jamesii,-105.03993,38.82415
Telesonix_jamesii,-105.50241,40.40908
Telesonix_jamesii,-105.02743,38.80606
Telesonix_jamesii,-105.41667,39.2
Telesonix_jamesii,-110.51583,45.50333
Telesonix_jamesii,-105.0817,38.78
Telesonix_jamesii,-105.00951,38.85165
Telesonix_jamesii,-105.379,39.5262
Telesonix_jamesii,-105.379,39.5117
Telesonix_jamesii,-105.0207,38.8155
Telesonix_jamesii,-105.0724,38.7689
Telesonix_jamesii,-105.04319,38.83856
Telesonix_jamesii,-105.50254,40.40814
Telesonix_jamesii,-105.05346,38.79116
Telesonix_jamesii,-107.849,44.9611
Telesonix_jamesii,-105.70773,40.33128
Telesonix_jamesii,-104.9563,38.7421
Telesonix_jamesii,-104.9883,38.7742
Telesonix_jamesii,-110.94923,43.66218
Telesonix_jamesii,-105.49205,39.27744
Telesonix_jamesii,-104.99789,38.82084
Telesonix_jamesii,-110.46455,45.47994
Telesonix_jamesii,-105.01648,38.8171
Telesonix_jamesii,-105.02938,38.82978
Telesonix_jamesii,-105.03993,38.82415
Telesonix_jamesii,-105.50241,40.40908
Telesonix_jamesii,-105.02743,38.80606
Telesonix_jamesii,-105.41667,39.2
Telesonix_jamesii,-110.51583,45.50333
Telesonix_jamesii,-105.0817,38.78
Telesonix_jamesii,-105.00951,38.85165
Telesonix_jamesii,-105.379,39.5262
Telesonix_jamesii,-105.379,39.5117
Telesonix_jamesii,-105.0207,38.8155
Telesonix_jamesii,-105.0724,38.7689
Tellima_grandiflora,-120.7017,35.5315
Tellima_grandiflora,-122.0212,36.9709
Tellima_grandiflora,-121.89972,36.97694
Tellima_grandiflora,-121.9283,37.01459
Tellima_grandiflora,-122.078861,37.04954042
Tellima_grandiflora,-122.0776324,37.16226781
Tellima_grandiflora,-122.35752,37.16946
Tellima_grandiflora,-122.35525,37.17123
Tellima_grandiflora,-122.35341,37.17574
Tellima_grandiflora,-122.3528,37.17653
Tellima_grandiflora,-122.35208,37.17929
Tellima_grandiflora,-122.35101,37.18207
Tellima_grandiflora,-122.04299,37.21123
Tellima_grandiflora,-122.3824,37.2521
Tellima_grandiflora,-122.3753103,37.25490327
Tellima_grandiflora,-122.31028,37.26917
Tellima_grandiflora,-122.3,37.27333
Tellima_grandiflora,-122.3,37.27333
Tellima_grandiflora,-122.2362676,37.29605346
Tellima_grandiflora,-122.2739,37.3192
Tellima_grandiflora,-122.37495,37.3795
Tellima_grandiflora,-122.37443,37.3811
Tellima_grandiflora,-122.36083,37.40194
Tellima_grandiflora,-122.23333,37.40833
Tellima_grandiflora,-122.34443,37.42939
Tellima_grandiflora,-122.37056,37.43722
Tellima_grandiflora,-122.45842,37.50494
Tellima_grandiflora,-122.4,37.525
Tellima_grandiflora,-122.4,37.525
Tellima_grandiflora,-122.46604,37.56799
Tellima_grandiflora,-122.46458,37.57135
Tellima_grandiflora,-122.45242,37.61394
Tellima_grandiflora,-122.444,37.69764
Tellima_grandiflora,-122.4434,37.6981
Tellima_grandiflora,-122.41744,37.72011
Tellima_grandiflora,-122.44101,37.73793
Tellima_grandiflora,-122.45472,37.75982
Tellima_grandiflora,-122.45407,37.76081
Tellima_grandiflora,-122.13514,37.77927
Tellima_grandiflora,-122.2229,37.7808
Tellima_grandiflora,-122.14584,37.80304
Tellima_grandiflora,-122.15648,37.8111
Tellima_grandiflora,-122.18152,37.81114
Tellima_grandiflora,-122.16615,37.81385
Tellima_grandiflora,-122.16609,37.81388
Tellima_grandiflora,-122.16383,37.81733
Tellima_grandiflora,-122.4961,37.82859
Tellima_grandiflora,-122.1822,37.82887
Tellima_grandiflora,-122.48638,37.83375
Tellima_grandiflora,-122.48822,37.83731
Tellima_grandiflora,-122.19269,37.84134
Tellima_grandiflora,-122.19251,37.84158
Tellima_grandiflora,-122.19438,37.84232
Tellima_grandiflora,-122.19449,37.84248
Tellima_grandiflora,-122.19556,37.84278
Tellima_grandiflora,-122.19556,37.84278
Tellima_grandiflora,-122.19556,37.84278
Tellima_grandiflora,-122.19021,37.84348
Tellima_grandiflora,-122.52945,37.84386
Tellima_grandiflora,-122.53288,37.84457
Tellima_grandiflora,-122.2298246,37.8460712
Tellima_grandiflora,-122.19663,37.84653
Tellima_grandiflora,-122.25083,37.86967
Tellima_grandiflora,-122.56202,37.87495
Tellima_grandiflora,-122.2375,37.88306
Tellima_grandiflora,-122.56933,37.89195
Tellima_grandiflora,-122.5788631,37.89588725
Tellima_grandiflora,-122.57583,37.89917
Tellima_grandiflora,-122.26577,37.909
Tellima_grandiflora,-122.5924739,37.92713645
Tellima_grandiflora,-122.6463,37.94317
Tellima_grandiflora,-122.57294,37.94794
Tellima_grandiflora,-122.5707,37.95066
Tellima_grandiflora,-122.5704,37.9509
Tellima_grandiflora,-122.57063,37.95095
Tellima_grandiflora,-122.57991,37.97798
Tellima_grandiflora,-123.000794,37.99983149
Tellima_grandiflora,-122.79692,38.00192
Tellima_grandiflora,-122.70915,38.00201
Tellima_grandiflora,-122.70908,38.00214
Tellima_grandiflora,-122.70739,38.00265
Tellima_grandiflora,-122.6440361,38.01268417
Tellima_grandiflora,-122.72167,38.02639
Tellima_grandiflora,-122.80132,38.02669
Tellima_grandiflora,-122.8025,38.03067
Tellima_grandiflora,-122.80205,38.03408
Tellima_grandiflora,-122.74347,38.03439
Tellima_grandiflora,-122.7866797,38.04074238
Tellima_grandiflora,-122.7866797,38.04074238
Tellima_grandiflora,-122.74956,38.0416
Tellima_grandiflora,-122.83258,38.04829
Tellima_grandiflora,-122.68859,38.05106
Tellima_grandiflora,-122.84182,38.05299
Tellima_grandiflora,-122.84967,38.06098
Tellima_grandiflora,-122.86083,38.07961
Tellima_grandiflora,-122.8741,38.09015
Tellima_grandiflora,-122.8438817,38.09018084
Tellima_grandiflora,-122.8438817,38.09018084
Tellima_grandiflora,-122.78472,38.095
Tellima_grandiflora,-122.85484,38.10004
Tellima_grandiflora,-122.86285,38.10113
Tellima_grandiflora,-122.8604,38.10157
Tellima_grandiflora,-122.82384,38.11874
Tellima_grandiflora,-122.89413,38.1324
Tellima_grandiflora,-122.89743,38.13497
Tellima_grandiflora,-122.89658,38.13532
Tellima_grandiflora,-122.77033,38.16433
Tellima_grandiflora,-122.875,38.16667
Tellima_grandiflora,-122.875,38.16667
Tellima_grandiflora,-122.96667,38.25083
Tellima_grandiflora,-122.9745781,38.34523433
Tellima_grandiflora,-122.98722,38.40889
Tellima_grandiflora,-123.07334,38.42627
Tellima_grandiflora,-122.9175,38.50889
Tellima_grandiflora,-123.2425,38.51417
Tellima_grandiflora,-123.2439,38.5152
Tellima_grandiflora,-122.74637,38.52748
Tellima_grandiflora,-122.7,38.56667
Tellima_grandiflora,-122.7,38.56667
Tellima_grandiflora,-122.7,38.56667
Tellima_grandiflora,-120.9397563,38.71483354
Tellima_grandiflora,-120.6230893,38.74609548
Tellima_grandiflora,-123.5264163,38.76149104
Tellima_grandiflora,-120.6595507,38.78843435
Tellima_grandiflora,-123.77,39.27
Tellima_grandiflora,-120.6723,39.3005
Tellima_grandiflora,-120.6723,39.3005
Tellima_grandiflora,-120.64645,39.3085
Tellima_grandiflora,-120.65555,39.31986
Tellima_grandiflora,-120.98445,39.33025
Tellima_grandiflora,-120.79556,39.34556
Tellima_grandiflora,-120.92797,39.34637
Tellima_grandiflora,-120.82081,39.35548
Tellima_grandiflora,-123.81667,39.36667
Tellima_grandiflora,-120.96583,39.40194
Tellima_grandiflora,-120.96583,39.40194
Tellima_grandiflora,-121.143,39.409
Tellima_grandiflora,-121.14056,39.40917
Tellima_grandiflora,-123.35216,39.43095
Tellima_grandiflora,-121.04556,39.47083
Tellima_grandiflora,-121.01667,39.51028
Tellima_grandiflora,-121.05403,39.52233
Tellima_grandiflora,-121.21889,39.5375
Tellima_grandiflora,-121.22333,39.54167
Tellima_grandiflora,-121.07778,39.61611
Tellima_grandiflora,-121.0653715,39.61951519
Tellima_grandiflora,-121.27056,39.63083
Tellima_grandiflora,-120.9831,39.6822
Tellima_grandiflora,-121.36028,39.68639
Tellima_grandiflora,-121.32389,39.70889
Tellima_grandiflora,-121.28917,39.71778
Tellima_grandiflora,-123.6439228,39.72974122
Tellima_grandiflora,-121.40333,39.73361
Tellima_grandiflora,-121.46472,39.77111
Tellima_grandiflora,-121.452503,39.79528877
Tellima_grandiflora,-120.87167,39.8
Tellima_grandiflora,-121.446783,39.80280869
Tellima_grandiflora,-121.43056,39.80944
Tellima_grandiflora,-121.42944,39.82694
Tellima_grandiflora,-121.41389,39.84611
Tellima_grandiflora,-121.50278,39.85389
Tellima_grandiflora,-121.22278,39.92194
Tellima_grandiflora,-121.3077817,39.94180737
Tellima_grandiflora,-123.96167,39.95361
Tellima_grandiflora,-120.98,40.0072
Tellima_grandiflora,-122.83028,40.14944
Tellima_grandiflora,-122.8279202,40.14999075
Tellima_grandiflora,-121.50389,40.20472
Tellima_grandiflora,-124.0225,40.31972
Tellima_grandiflora,-124.1523,40.6013
Tellima_grandiflora,-123.70342,40.69975
Tellima_grandiflora,-123.7575,40.74083
Tellima_grandiflora,-122.44444,40.85306
Tellima_grandiflora,-122.4490819,40.85518216
Tellima_grandiflora,-122.2153872,40.90695337
Tellima_grandiflora,-122.2153872,40.90695337
Tellima_grandiflora,-123.2304616,40.95058376
Tellima_grandiflora,-123.0251471,40.97275522
Tellima_grandiflora,-122.26694,41.03444
Tellima_grandiflora,-123.472149,41.06906972
Tellima_grandiflora,-123.47056,41.08458
Tellima_grandiflora,-123.46572,41.08544
Tellima_grandiflora,-123.48994,41.11317
Tellima_grandiflora,-123.48806,41.11317
Tellima_grandiflora,-123.51092,41.12675
Tellima_grandiflora,-122.32194,41.13083
Tellima_grandiflora,-123.47839,41.13469
Tellima_grandiflora,-123.41208,41.17261
Tellima_grandiflora,-123.0104326,41.34403955
Tellima_grandiflora,-123.1863378,41.41622689
Tellima_grandiflora,-123.4062741,41.4902438
Tellima_grandiflora,-123.1796598,41.55493486
Tellima_grandiflora,-123.2647219,41.55869405
Tellima_grandiflora,-123.6938124,41.58789975
Tellima_grandiflora,-123.5893612,41.66735952
Tellima_grandiflora,-123.66561,41.78961
Tellima_grandiflora,-124.0088739,41.84325314
